ConceptEn	ConceptIt	POS	Class	LetterCount	SyllableCount	FreqItWaC	LogFreqItWaC	FreqRepubblica	LogFreqRepubblica	FreqWikipedia	LogFreqWikipedia	MeanFamiliarityBlind	SDFamiliarityBlind	MeanFamiliaritySighted	SDFamiliaritySighted	FeaturesCountBlind	FeaturesCountSighted	DistinguishingFeaturesCountBlind	DistinguishingFeaturesPercentBlind	DistinguishingFeaturesCountSighted	DistinguishingFeaturesPercentSighted	AverageDistinctivenessAcrossFeatsBlind	AverageDistinctivenessAcrossFeatsSighted	MeanCueValidityBlind	MeanCueValiditySighted	IntercorrelatedFeatsCountBlind	IntercorrelatedFeatsPercentBlind	IntercorrelationalDensityBlind	IntercorrelatedFeatsCountSighted	IntercorrelatedFeatsPercentSighted	IntercorrelationalDensitySighted	FeatureEn	DistinguishingBlind	DistinguishingSighted	DistinctivenessBlind	DistinctivenessSighted	FeatureIt	FeatureTypeCoarse	FeatureTypeGranular	ConceptFeatureCountBlind	ConceptFeatureRankBlind	ConceptFeatureCountSighted	ConceptFeatureRankSighted	NegatedConceptFeatureBlind	NegatedConceptFeatureSighted
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	machine	D	D	1.000	1.000	macchina	isa	isa	2	35	2	66	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	man	ND	ND	0.053	0.038	uomo	eco	eco	2	35	3	38	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	means	ND	ND	0.200	0.200	mezzo	isa:eco	isa:eco	3	19	7	9	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	means_of_locomotion	ND	ND	0.200	0.250	mezzo_di_locomozione	isa	isa	3	19	2	66	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	metal	ND	ND	0.250	0.143	metallo	par	mad	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	modern	D	D	1.000	0.500	moderno	tim	tim	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	more	ND	ND	0.167	0.111	più	qua	qua	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	now	ND	ND	0.143	0.200	ora:adesso	tim	tim	2	35	0	NA	POS	NA
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	nowadays	ND	ND	0.250	0.125	oggi	tim	tim	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	object	ND	ND	0.053	0.056	oggetto	isa:eco	isa:eco	2	35	2	66	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	ocean	D	ND	0.500	0.333	oceano	spa	spa	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	passenger	ND	ND	0.333	0.333	passeggero	eco	eco	0	NA	5	13	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	people	ND	ND	0.200	0.200	popolo:gente	eco	eco	2	35	0	NA	POS	NA
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	person	ND	ND	0.023	0.022	persona	eco:spa	eco:spa	9	4	10	4	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	pilot	NA	D	NA	1.000	pilota	eco	eco	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	price	NA	D	NA	1.000	prezzo	eco	eco	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	propeller	D	NA	1.000	NA	elica	par:tax	mer:exa	2	35	0	NA	POS	NA
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	quickly	ND	ND	0.200	0.333	velocemente	man	man	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	runway	NA	D	NA	1.000	pista	spa:eco	spa:eco	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	seat	ND	D	0.333	1.000	posto:postazione	par	mer	0	NA	4	17	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	short_time	NA	D	NA	1.000	breve_tempo	tim	tim	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	sky	D	D	1.000	1.000	cielo	spa:eco	spa:eco	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	small	ND	ND	0.062	0.038	piccolo	ppe	ppe	2	35	5	13	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	speed	D	D	1.000	1.000	velocità	eco:pnp:eab	eco:pnp:eab	3	19	0	NA	POS	NA
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	thing	ND	ND	0.038	0.028	cosa	eco:isa	eco:isa	2	35	2	66	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	time	D	ND	0.500	0.250	tempo:tim	tim:eab	tim:eab	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_allow	ND	D	0.333	1.000	permettere	eve	eve	2	35	0	NA	POS	NA
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_be_built	NA	D	NA	1.000	essere_costruito	eve	eve	0	NA	4	17	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_be_driven	D	ND	0.500	0.333	essere_guidato	eve	eve	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_be_invented	NA	ND	NA	0.333	essere_inventato	eve	eve	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_be_used	ND	ND	0.048	0.034	essere_utilizzato:essere_usato:essere_impiegato:essere_adibito	eve	eve	0	NA	7	9	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_be_used_for	ND	ND	0.250	0.250	servire	eve	eve	2	35	0	NA	POS	NA
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_carry	ND	ND	0.333	0.250	portare:trasportare	eve	eve	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_connect	NA	D	NA	0.500	collegare	eve	eve	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_cover	D	D	0.500	0.500	coprire:percorrere:superare	eve	eve	4	10	2	66	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_cross	D	ND	0.500	0.333	passare:attraversare	eve	eve	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_exploit	NA	D	NA	0.500	sfruttare	eve	eve	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_fly	ND	ND	0.250	0.200	volare:percorrere	eve	eve	16	1	13	3	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_go	ND	ND	0.071	0.071	andare	eve	eve	0	NA	4	17	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_land	D	D	1.000	1.000	atterrare	eve	eve	2	35	3	38	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_make	ND	D	0.125	0.500	fare	eve	eve	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_move	ND	ND	0.143	0.111	spostarsi:muoversi	eve	eve	3	19	3	38	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_need	D	D	0.500	1.000	servire:richiedere:necessitare	eve	eve	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_reach	NA	D	NA	1.000	raggiungere	eve	eve	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_sit	D	D	0.500	0.500	sedersi	eve	eve	0	NA	2	66	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_take_off	D	D	1.000	1.000	decollare	eve	eve	2	35	4	17	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_transport	ND	ND	0.200	0.250	trasportare	eve	eve	5	7	6	10	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	to_travel	ND	ND	0.250	0.200	viaggiare:percorrere	eve	eve	6	5	3	38	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	tool	ND	ND	0.143	0.200	strumento:attrezzo	isa	isa	3	19	0	NA	POS	NA
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	transport	ND	ND	0.167	0.143	mezzo_di_trasporto:trasporto	isa:eco:eab	isa:eco:eab	9	4	14	1	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	trip	D	D	0.500	0.500	viaggio	eco:eab	eco:eab	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	usually	ND	ND	0.053	0.029	di_solito:solitamente	tim:qua	tim:qua	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	various_sizes	D	D	1.000	0.500	varia_grandezza:varia_misura	qua	qua	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	very	ND	ND	0.200	0.040	molto	qua	qua	0	NA	3	38	NA	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	wing	ND	ND	0.200	0.167	ala	par	mer	9	4	13	3	POS	POS
airplane	aeroplano	n	vehicle	9	5	3338	8.1131	741	6.6080	1433	7.2675	2.0455	0.7056	2.2308	0.6966	35	66	7	20.0000	26	39.3939	0.3125	0.4105	0.0117	0.0027	102	17.1429	29.72447	265	12.3543	73.0134	world	ND	ND	0.250	0.167	mondo	spa:eco	spa:eco	0	NA	3	38	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	action	ND	ND	0.043	0.040	azione	isa:eco	isa:eco	8	5	15	1	POS	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	animal	ND	ND	0.077	0.043	animale	eco	eco	0	NA	2	18	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	close	D	D	1.000	1.000	vicino:stretto	spa:man	spa:man	0	NA	2	18	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	concept	ND	ND	0.200	0.250	concetto	eab:isa	eab:isa	3	11	0	NA	POS	NA
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	gesture	D	D	0.500	1.000	gesto	isa:eco:eab	isa:eco:eab	2	18	0	NA	POS	NA
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	hand	ND	ND	0.167	0.143	mano	eco	eco	11	3	13	4	POS	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	hurry	D	NA	1.000	NA	fretta	man	man	2	18	0	NA	POS	NA
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	in_mid-air	NA	D	NA	1.000	al_volo	man	man	0	NA	4	6	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	man	ND	ND	0.053	0.038	uomo	eco	eco	0	NA	3	11	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	not_to_drop	NA	D	NA	1.000	non_fare_cadere	eve	eve	0	NA	2	18	NA	NEG
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	object	ND	ND	0.053	0.056	oggetto	eco	eco	10	4	14	3	POS	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	person	ND	ND	0.023	0.022	persona	eco	eco	0	NA	2	18	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	someone	ND	ND	0.040	0.059	qualcuno	eco	eco	3	11	0	NA	POS	NA
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	something	ND	ND	0.032	0.034	qualcosa	eco	eco	12	2	8	5	POS	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	speech	NA	D	NA	1.000	discorso	eco	eco	0	NA	2	18	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	strength	D	NA	0.500	NA	forza	man:eab	man:eab	6	6	0	NA	POS	NA
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	thing	ND	ND	0.038	0.028	cosa	eco	eco	0	NA	3	11	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	to_be_used	ND	ND	0.048	0.034	essere_usato:essere_utilizzato	eve	eve	0	NA	2	18	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	to_catch	D	NA	1.000	NA	acchiappare	tax:eve	syn:eve	2	18	0	NA	POS	NA
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	to_do	ND	ND	0.125	0.100	compiere:fare	eve	eve	0	NA	3	11	NA	POS
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	to_escape	D	NA	1.000	NA	sfuggire:scappare	eve	eve	3	11	0	NA	POS	NA
to_grab	afferrare	v	tac_event	9	4	19042	9.8544	3332	8.1113	1215	7.1025	2.5000	0.6571	2.8462	0.4551	18	18	9	50.0000	6	33.3333	0.4761	0.3789	0.0053	0.0054	12	7.8431	2.78097	22	14.3791	4.15009	to_fall	NA	D	NA	1.000	cadere:finire	eve	eve	0	NA	3	11	NA	POS
