"targetWord","sense","score.std","score","maxPercepStrength.std","maxPercepStrength","domSense","sumPercepStrength.std","sumPercepStrength","entropy","modalityExclusivity","length","CDcount","zipf","fpmw","LogFmpw","ortographNeigh","ortographLevenshtein","FAM.std","FAM","AoA.std","AoA","CA.std","CA"
"scarlatto","gusto",-0.772,0.103,1.572,4.949,"vista",-1.556,5.359,0.375,0.909,9,29,2.523,0.327,-0.485,3,2.15,-0.399,4.706,0.478,5.059,-0.518,4.167
"scarlatto","olfatto",-0.784,0.077,1.572,4.949,"vista",-1.556,5.359,0.375,0.909,9,29,2.523,0.327,-0.485,3,2.15,-0.399,4.706,0.478,5.059,-0.518,4.167
"scarlatto","tatto",-0.784,0.103,1.572,4.949,"vista",-1.556,5.359,0.375,0.909,9,29,2.523,0.327,-0.485,3,2.15,-0.399,4.706,0.478,5.059,-0.518,4.167
"scarlatto","udito",-0.789,0.128,1.572,4.949,"vista",-1.556,5.359,0.375,0.909,9,29,2.523,0.327,-0.485,3,2.15,-0.399,4.706,0.478,5.059,-0.518,4.167
"scarlatto","vista",1.572,4.949,1.572,4.949,"vista",-1.556,5.359,0.375,0.909,9,29,2.523,0.327,-0.485,3,2.15,-0.399,4.706,0.478,5.059,-0.518,4.167
"scarno","gusto",-0.645,0.513,1.17,4.333,"vista",-0.186,8.974,1.127,0.46,6,17,2.169,0.14,-0.853,7,1.6,-0.453,4.105,1.118,5.765,-0.717,4.105
"scarno","olfatto",-0.791,0.205,1.17,4.333,"vista",-0.186,8.974,1.127,0.46,6,17,2.169,0.14,-0.853,7,1.6,-0.453,4.105,1.118,5.765,-0.717,4.105
"scarno","tatto",0.738,3.436,1.17,4.333,"vista",-0.186,8.974,1.127,0.46,6,17,2.169,0.14,-0.853,7,1.6,-0.453,4.105,1.118,5.765,-0.717,4.105
"scarno","udito",-0.657,0.487,1.17,4.333,"vista",-0.186,8.974,1.127,0.46,6,17,2.169,0.14,-0.853,7,1.6,-0.453,4.105,1.118,5.765,-0.717,4.105
"scarno","vista",1.17,4.333,1.17,4.333,"vista",-0.186,8.974,1.127,0.46,6,17,2.169,0.14,-0.853,7,1.6,-0.453,4.105,1.118,5.765,-0.717,4.105
"scialbo","gusto",-0.073,1.632,0.833,3.447,"vista",-0.61,7.361,1.39,0.382,7,25,2.305,0.195,-0.71,4,1.75,-0.734,3.412,1.241,6.4,-1.271,2.684
"scialbo","olfatto",-0.449,0.789,0.833,3.447,"vista",-0.61,7.361,1.39,0.382,7,25,2.305,0.195,-0.71,4,1.75,-0.734,3.412,1.241,6.4,-1.271,2.684
"scialbo","tatto",-0.521,0.632,0.833,3.447,"vista",-0.61,7.361,1.39,0.382,7,25,2.305,0.195,-0.71,4,1.75,-0.734,3.412,1.241,6.4,-1.271,2.684
"scialbo","udito",-0.399,0.861,0.833,3.447,"vista",-0.61,7.361,1.39,0.382,7,25,2.305,0.195,-0.71,4,1.75,-0.734,3.412,1.241,6.4,-1.271,2.684
"scialbo","vista",0.833,3.447,0.833,3.447,"vista",-0.61,7.361,1.39,0.382,7,25,2.305,0.195,-0.71,4,1.75,-0.734,3.412,1.241,6.4,-1.271,2.684
"scintillante","gusto",-0.736,0.179,1.543,4.897,"vista",-1.019,6.374,0.844,0.74,12,208,3.288,1.94,0.288,3,2.25,0.272,5.941,-0.176,4.118,0.142,5.389
"scintillante","olfatto",-0.667,0.308,1.543,4.897,"vista",-1.019,6.374,0.844,0.74,12,208,3.288,1.94,0.288,3,2.25,0.272,5.941,-0.176,4.118,0.142,5.389
"scintillante","tatto",-0.618,0.41,1.543,4.897,"vista",-1.019,6.374,0.844,0.74,12,208,3.288,1.94,0.288,3,2.25,0.272,5.941,-0.176,4.118,0.142,5.389
"scintillante","udito",-0.541,0.579,1.543,4.897,"vista",-1.019,6.374,0.844,0.74,12,208,3.288,1.94,0.288,3,2.25,0.272,5.941,-0.176,4.118,0.142,5.389
"scintillante","vista",1.543,4.897,1.543,4.897,"vista",-1.019,6.374,0.844,0.74,12,208,3.288,1.94,0.288,3,2.25,0.272,5.941,-0.176,4.118,0.142,5.389
"sciolto","gusto",-0.065,1.641,1.278,4.41,"vista",1.005,10.821,1.355,0.351,7,331,3.469,2.945,0.469,6,1.6,0.784,6.421,-0.666,3.353,0.251,5.684
"sciolto","olfatto",-0.505,0.692,1.278,4.41,"vista",1.005,10.821,1.355,0.351,7,331,3.469,2.945,0.469,6,1.6,0.784,6.421,-0.666,3.353,0.251,5.684
"sciolto","tatto",0.825,3.462,1.278,4.41,"vista",1.005,10.821,1.355,0.351,7,331,3.469,2.945,0.469,6,1.6,0.784,6.421,-0.666,3.353,0.251,5.684
"sciolto","udito",-0.528,0.615,1.278,4.41,"vista",1.005,10.821,1.355,0.351,7,331,3.469,2.945,0.469,6,1.6,0.784,6.421,-0.666,3.353,0.251,5.684
"sciolto","vista",1.278,4.41,1.278,4.41,"vista",1.005,10.821,1.355,0.351,7,331,3.469,2.945,0.469,6,1.6,0.784,6.421,-0.666,3.353,0.251,5.684
"scivoloso","gusto",-0.452,0.769,1.286,4.41,"tatto",0.217,9.051,1.176,0.465,9,121,3.054,1.13,0.053,3,2.25,0.638,6.529,-0.516,3.556,0.398,6
"scivoloso","olfatto",-0.725,0.205,1.286,4.41,"tatto",0.217,9.051,1.176,0.465,9,121,3.054,1.13,0.053,3,2.25,0.638,6.529,-0.516,3.556,0.398,6
"scivoloso","tatto",1.286,4.41,1.286,4.41,"tatto",0.217,9.051,1.176,0.465,9,121,3.054,1.13,0.053,3,2.25,0.638,6.529,-0.516,3.556,0.398,6
"scivoloso","udito",-0.575,0.513,1.286,4.41,"tatto",0.217,9.051,1.176,0.465,9,121,3.054,1.13,0.053,3,2.25,0.638,6.529,-0.516,3.556,0.398,6
"scivoloso","vista",0.683,3.154,1.286,4.41,"tatto",0.217,9.051,1.176,0.465,9,121,3.054,1.13,0.053,3,2.25,0.638,6.529,-0.516,3.556,0.398,6
"sconnesso","gusto",-0.759,0.154,1.072,3.974,"vista",0.172,8.91,1.141,0.434,9,23,2.321,0.203,-0.693,4,1.75,0.084,5,0.522,5.45,0.128,5.263
"sconnesso","olfatto",-0.755,0.105,1.072,3.974,"vista",0.172,8.91,1.141,0.434,9,23,2.321,0.203,-0.693,4,1.75,0.084,5,0.522,5.45,0.128,5.263
"sconnesso","tatto",0.754,3.282,1.072,3.974,"vista",0.172,8.91,1.141,0.434,9,23,2.321,0.203,-0.693,4,1.75,0.084,5,0.522,5.45,0.128,5.263
"sconnesso","udito",-0.141,1.395,1.072,3.974,"vista",0.172,8.91,1.141,0.434,9,23,2.321,0.203,-0.693,4,1.75,0.084,5,0.522,5.45,0.128,5.263
"sconnesso","vista",1.072,3.974,1.072,3.974,"vista",0.172,8.91,1.141,0.434,9,23,2.321,0.203,-0.693,4,1.75,0.084,5,0.522,5.45,0.128,5.263
"scoppiettante","gusto",-0.525,0.788,1.318,4.706,"udito",0.813,11.258,1.347,0.348,13,30,2.395,0.242,-0.617,1,3.3,0.094,4.944,-0.022,4.6,0.198,5.316
"scoppiettante","olfatto",-0.414,1,1.318,4.706,"udito",0.813,11.258,1.347,0.348,13,30,2.395,0.242,-0.617,1,3.3,0.094,4.944,-0.022,4.6,0.198,5.316
"scoppiettante","tatto",-0.424,1,1.318,4.706,"udito",0.813,11.258,1.347,0.348,13,30,2.395,0.242,-0.617,1,3.3,0.094,4.944,-0.022,4.6,0.198,5.316
"scoppiettante","udito",1.318,4.706,1.318,4.706,"udito",0.813,11.258,1.347,0.348,13,30,2.395,0.242,-0.617,1,3.3,0.094,4.944,-0.022,4.6,0.198,5.316
"scoppiettante","vista",0.858,3.765,1.318,4.706,"udito",0.813,11.258,1.347,0.348,13,30,2.395,0.242,-0.617,1,3.3,0.094,4.944,-0.022,4.6,0.198,5.316
"screziato","gusto",-0.802,0.132,0.947,3.838,"vista",-1.585,5.794,1.015,0.64,9,1,1.191,0.008,-2.108,1,2.25,-1.5,2.211,1.499,6.267,-1.387,3
"screziato","olfatto",-0.765,0.206,0.947,3.838,"vista",-1.585,5.794,1.015,0.64,9,1,1.191,0.008,-2.108,1,2.25,-1.5,2.211,1.499,6.267,-1.387,3
"screziato","tatto",-0.374,1.044,0.947,3.838,"vista",-1.585,5.794,1.015,0.64,9,1,1.191,0.008,-2.108,1,2.25,-1.5,2.211,1.499,6.267,-1.387,3
"screziato","udito",-0.591,0.574,0.947,3.838,"vista",-1.585,5.794,1.015,0.64,9,1,1.191,0.008,-2.108,1,2.25,-1.5,2.211,1.499,6.267,-1.387,3
"screziato","vista",0.947,3.838,0.947,3.838,"vista",-1.585,5.794,1.015,0.64,9,1,1.191,0.008,-2.108,1,2.25,-1.5,2.211,1.499,6.267,-1.387,3
"scricchiolante","gusto",-0.768,0.128,1.452,4.769,"udito",0.388,9.487,1.157,0.489,14,13,2.212,0.156,-0.807,1,3.4,-0.098,5.176,0.304,4.722,0.17,5.389
"scricchiolante","olfatto",-0.742,0.179,1.452,4.769,"udito",0.388,9.487,1.157,0.489,14,13,2.212,0.156,-0.807,1,3.4,-0.098,5.176,0.304,4.722,0.17,5.389
"scricchiolante","tatto",0.166,2.103,1.452,4.769,"udito",0.388,9.487,1.157,0.489,14,13,2.212,0.156,-0.807,1,3.4,-0.098,5.176,0.304,4.722,0.17,5.389
"scricchiolante","udito",1.452,4.769,1.452,4.769,"udito",0.388,9.487,1.157,0.489,14,13,2.212,0.156,-0.807,1,3.4,-0.098,5.176,0.304,4.722,0.17,5.389
"scricchiolante","vista",0.28,2.308,1.452,4.769,"udito",0.388,9.487,1.157,0.489,14,13,2.212,0.156,-0.807,1,3.4,-0.098,5.176,0.304,4.722,0.17,5.389
"scrosciante","gusto",-0.794,0.077,1.383,4.641,"udito",0.48,9.718,1.13,0.47,11,9,1.89,0.07,-1.154,1,2.5,-0.689,3.632,0.666,5.176,0.076,5.316
"scrosciante","olfatto",-0.709,0.256,1.383,4.641,"udito",0.48,9.718,1.13,0.47,11,9,1.89,0.07,-1.154,1,2.5,-0.689,3.632,0.666,5.176,0.076,5.316
"scrosciante","tatto",-0.186,1.359,1.383,4.641,"udito",0.48,9.718,1.13,0.47,11,9,1.89,0.07,-1.154,1,2.5,-0.689,3.632,0.666,5.176,0.076,5.316
"scrosciante","udito",1.383,4.641,1.383,4.641,"udito",0.48,9.718,1.13,0.47,11,9,1.89,0.07,-1.154,1,2.5,-0.689,3.632,0.666,5.176,0.076,5.316
"scrosciante","vista",0.785,3.385,1.383,4.641,"udito",0.48,9.718,1.13,0.47,11,9,1.89,0.07,-1.154,1,2.5,-0.689,3.632,0.666,5.176,0.076,5.316
"scuro","gusto",-0.742,0.179,1.561,4.974,"vista",-1.246,6.026,0.69,0.8,5,568,3.729,5.369,0.73,18,1,0.841,6.882,-1.103,2.778,0.797,6.667
"scuro","olfatto",-0.755,0.154,1.561,4.974,"vista",-1.246,6.026,0.69,0.8,5,568,3.729,5.369,0.73,18,1,0.841,6.882,-1.103,2.778,0.797,6.667
"scuro","tatto",-0.694,0.282,1.561,4.974,"vista",-1.246,6.026,0.69,0.8,5,568,3.729,5.369,0.73,18,1,0.841,6.882,-1.103,2.778,0.797,6.667
"scuro","udito",-0.615,0.436,1.561,4.974,"vista",-1.246,6.026,0.69,0.8,5,568,3.729,5.369,0.73,18,1,0.841,6.882,-1.103,2.778,0.797,6.667
"scuro","vista",1.561,4.974,1.561,4.974,"vista",-1.246,6.026,0.69,0.8,5,568,3.729,5.369,0.73,18,1,0.841,6.882,-1.103,2.778,0.797,6.667
"secco","gusto",0.417,2.769,1.011,4,"vista",1.922,13.45,1.508,0.206,5,1217,4.069,11.774,1.071,20,1,0.778,6.765,-0.61,3.5,0.524,6.294
"secco","olfatto",-0.313,1.231,1.011,4,"vista",1.922,13.45,1.508,0.206,5,1217,4.069,11.774,1.071,20,1,0.778,6.765,-0.61,3.5,0.524,6.294
"secco","tatto",0.998,3.975,1.011,4,"vista",1.922,13.45,1.508,0.206,5,1217,4.069,11.774,1.071,20,1,0.778,6.765,-0.61,3.5,0.524,6.294
"secco","udito",-0.19,1.475,1.011,4,"vista",1.922,13.45,1.508,0.206,5,1217,4.069,11.774,1.071,20,1,0.778,6.765,-0.61,3.5,0.524,6.294
"secco","vista",1.011,4,1.011,4,"vista",1.922,13.45,1.508,0.206,5,1217,4.069,11.774,1.071,20,1,0.778,6.765,-0.61,3.5,0.524,6.294
"seghettato","gusto",-0.666,0.333,1.508,4.842,"vista",0.917,10.483,1.009,0.455,10,21,2.321,0.203,-0.693,3,2.4,-0.675,3.684,0.007,4.294,0.051,5.316
"seghettato","olfatto",-0.797,0.077,1.508,4.842,"vista",0.917,10.483,1.009,0.455,10,21,2.321,0.203,-0.693,3,2.4,-0.675,3.684,0.007,4.294,0.051,5.316
"seghettato","tatto",1.448,4.718,1.508,4.842,"vista",0.917,10.483,1.009,0.455,10,21,2.321,0.203,-0.693,3,2.4,-0.675,3.684,0.007,4.294,0.051,5.316
"seghettato","udito",-0.577,0.513,1.508,4.842,"vista",0.917,10.483,1.009,0.455,10,21,2.321,0.203,-0.693,3,2.4,-0.675,3.684,0.007,4.294,0.051,5.316
"seghettato","vista",1.508,4.842,1.508,4.842,"vista",0.917,10.483,1.009,0.455,10,21,2.321,0.203,-0.693,3,2.4,-0.675,3.684,0.007,4.294,0.051,5.316
"segmentato","gusto",-0.792,0.079,1.461,4.789,"vista",0.464,9.658,0.923,0.496,10,2,1.367,0.016,-1.807,3,2.2,-0.623,4.412,0.72,5.333,-0.48,4.333
"segmentato","olfatto",-0.83,0,1.461,4.789,"vista",0.464,9.658,0.923,0.496,10,2,1.367,0.016,-1.807,3,2.2,-0.623,4.412,0.72,5.333,-0.48,4.333
"segmentato","tatto",1.171,4.184,1.461,4.789,"vista",0.464,9.658,0.923,0.496,10,2,1.367,0.016,-1.807,3,2.2,-0.623,4.412,0.72,5.333,-0.48,4.333
"segmentato","udito",-0.547,0.605,1.461,4.789,"vista",0.464,9.658,0.923,0.496,10,2,1.367,0.016,-1.807,3,2.2,-0.623,4.412,0.72,5.333,-0.48,4.333
"segmentato","vista",1.461,4.789,1.461,4.789,"vista",0.464,9.658,0.923,0.496,10,2,1.367,0.016,-1.807,3,2.2,-0.623,4.412,0.72,5.333,-0.48,4.333
"selvatico","gusto",0.403,2.553,0.899,3.605,"vista",1.174,11.039,1.488,0.267,9,182,3.224,1.675,0.224,3,2.45,0.372,5.471,-0.339,4.1,0.673,6.158
"selvatico","olfatto",0.498,2.737,0.899,3.605,"vista",1.174,11.039,1.488,0.267,9,182,3.224,1.675,0.224,3,2.45,0.372,5.471,-0.339,4.1,0.673,6.158
"selvatico","tatto",-0.527,0.658,0.899,3.605,"vista",1.174,11.039,1.488,0.267,9,182,3.224,1.675,0.224,3,2.45,0.372,5.471,-0.339,4.1,0.673,6.158
"selvatico","udito",-0.099,1.486,0.899,3.605,"vista",1.174,11.039,1.488,0.267,9,182,3.224,1.675,0.224,3,2.45,0.372,5.471,-0.339,4.1,0.673,6.158
"selvatico","vista",0.899,3.605,0.899,3.605,"vista",1.174,11.039,1.488,0.267,9,182,3.224,1.675,0.224,3,2.45,0.372,5.471,-0.339,4.1,0.673,6.158
"semitransparente","gusto",-0.793,0.026,1.568,4.921,"vista",-1.464,5.47,0.427,0.895,16,NA,NA,NA,NA,0,5.65,-0.192,5.059,0.185,4.611,0.033,5.333
"semitransparente","olfatto",-0.816,0.053,1.568,4.921,"vista",-1.464,5.47,0.427,0.895,16,NA,NA,NA,NA,0,5.65,-0.192,5.059,0.185,4.611,0.033,5.333
"semitransparente","tatto",-0.653,0.342,1.568,4.921,"vista",-1.464,5.47,0.427,0.895,16,NA,NA,NA,NA,0,5.65,-0.192,5.059,0.185,4.611,0.033,5.333
"semitransparente","udito",-0.771,0.128,1.568,4.921,"vista",-1.464,5.47,0.427,0.895,16,NA,NA,NA,NA,0,5.65,-0.192,5.059,0.185,4.611,0.033,5.333
"semitransparente","vista",1.568,4.921,1.568,4.921,"vista",-1.464,5.47,0.427,0.895,16,NA,NA,NA,NA,0,5.65,-0.192,5.059,0.185,4.611,0.033,5.333
"sensato","gusto",-0.552,0.553,0.656,3.132,"udito",-0.852,6.983,1.296,0.39,7,241,3.326,2.119,0.326,6,1.65,0.768,6.222,0.509,5.4,0.49,5.842
"sensato","olfatto",-0.642,0.41,0.656,3.132,"udito",-0.852,6.983,1.296,0.39,7,241,3.326,2.119,0.326,6,1.65,0.768,6.222,0.509,5.4,0.49,5.842
"sensato","tatto",-0.58,0.564,0.656,3.132,"udito",-0.852,6.983,1.296,0.39,7,241,3.326,2.119,0.326,6,1.65,0.768,6.222,0.509,5.4,0.49,5.842
"sensato","udito",0.656,3.132,0.656,3.132,"udito",-0.852,6.983,1.296,0.39,7,241,3.326,2.119,0.326,6,1.65,0.768,6.222,0.509,5.4,0.49,5.842
"sensato","vista",0.266,2.324,0.656,3.132,"udito",-0.852,6.983,1.296,0.39,7,241,3.326,2.119,0.326,6,1.65,0.768,6.222,0.509,5.4,0.49,5.842
"setoso","gusto",-0.755,0.154,1.51,4.872,"tatto",0.594,9.846,1.008,0.487,6,4,1.589,0.031,-1.506,5,1.75,-0.833,3.941,0.34,4.765,-0.642,4.056
"setoso","olfatto",-0.791,0.077,1.51,4.872,"tatto",0.594,9.846,1.008,0.487,6,4,1.589,0.031,-1.506,5,1.75,-0.833,3.941,0.34,4.765,-0.642,4.056
"setoso","tatto",1.51,4.872,1.51,4.872,"tatto",0.594,9.846,1.008,0.487,6,4,1.589,0.031,-1.506,5,1.75,-0.833,3.941,0.34,4.765,-0.642,4.056
"setoso","udito",-0.479,0.718,1.51,4.872,"tatto",0.594,9.846,1.008,0.487,6,4,1.589,0.031,-1.506,5,1.75,-0.833,3.941,0.34,4.765,-0.642,4.056
"setoso","vista",1.109,4.026,1.51,4.872,"tatto",0.594,9.846,1.008,0.487,6,4,1.589,0.031,-1.506,5,1.75,-0.833,3.941,0.34,4.765,-0.642,4.056
"sfavillante","gusto",-0.782,0.083,1.35,4.611,"vista",-1.426,5.667,0.647,0.804,11,29,2.395,0.242,-0.617,1,2.85,-0.652,3.778,0.678,5.6,-0.622,3.789
"sfavillante","olfatto",-0.795,0.056,1.35,4.611,"vista",-1.426,5.667,0.647,0.804,11,29,2.395,0.242,-0.617,1,2.85,-0.652,3.778,0.678,5.6,-0.622,3.789
"sfavillante","tatto",-0.743,0.167,1.35,4.611,"vista",-1.426,5.667,0.647,0.804,11,29,2.395,0.242,-0.617,1,2.85,-0.652,3.778,0.678,5.6,-0.622,3.789
"sfavillante","udito",-0.456,0.75,1.35,4.611,"vista",-1.426,5.667,0.647,0.804,11,29,2.395,0.242,-0.617,1,2.85,-0.652,3.778,0.678,5.6,-0.622,3.789
"sfavillante","vista",1.35,4.611,1.35,4.611,"vista",-1.426,5.667,0.647,0.804,11,29,2.395,0.242,-0.617,1,2.85,-0.652,3.778,0.678,5.6,-0.622,3.789
"sferico","gusto",-0.671,0.378,1.534,5,"vista",0.754,10.486,0.992,0.474,7,20,2.252,0.171,-0.766,2,1.85,-0.199,4.579,-0.269,3.882,0.535,6.158
"sferico","olfatto",-0.831,0.027,1.534,5,"vista",0.754,10.486,0.992,0.474,7,20,2.252,0.171,-0.766,2,1.85,-0.199,4.579,-0.269,3.882,0.535,6.158
"sferico","tatto",1.33,4.595,1.534,5,"vista",0.754,10.486,0.992,0.474,7,20,2.252,0.171,-0.766,2,1.85,-0.199,4.579,-0.269,3.882,0.535,6.158
"sferico","udito",-0.608,0.486,1.534,5,"vista",0.754,10.486,0.992,0.474,7,20,2.252,0.171,-0.766,2,1.85,-0.199,4.579,-0.269,3.882,0.535,6.158
"sferico","vista",1.534,5,1.534,5,"vista",0.754,10.486,0.992,0.474,7,20,2.252,0.171,-0.766,2,1.85,-0.199,4.579,-0.269,3.882,0.535,6.158
"sfolgorante","gusto",-0.779,0.139,1.323,4.583,"vista",-1.16,6.444,0.916,0.69,11,11,1.969,0.086,-1.067,2,2.65,-0.473,4.353,0.998,5.722,-0.658,3.944
"sfolgorante","olfatto",-0.725,0.25,1.323,4.583,"vista",-1.16,6.444,0.916,0.69,11,11,1.969,0.086,-1.067,2,2.65,-0.473,4.353,0.998,5.722,-0.658,3.944
"sfolgorante","tatto",-0.67,0.361,1.323,4.583,"vista",-1.16,6.444,0.916,0.69,11,11,1.969,0.086,-1.067,2,2.65,-0.473,4.353,0.998,5.722,-0.658,3.944
"sfolgorante","udito",-0.308,1.111,1.323,4.583,"vista",-1.16,6.444,0.916,0.69,11,11,1.969,0.086,-1.067,2,2.65,-0.473,4.353,0.998,5.722,-0.658,3.944
"sfolgorante","vista",1.323,4.583,1.323,4.583,"vista",-1.16,6.444,0.916,0.69,11,11,1.969,0.086,-1.067,2,2.65,-0.473,4.353,0.998,5.722,-0.658,3.944
"sfumato","gusto",-0.484,0.757,1.464,4.865,"vista",-0.288,8.309,1.22,0.527,7,33,2.434,0.265,-0.577,6,1.65,0.062,5.056,0,4.6,-0.007,5
"sfumato","olfatto",-0.486,0.757,1.464,4.865,"vista",-0.288,8.309,1.22,0.527,7,33,2.434,0.265,-0.577,6,1.65,0.062,5.056,0,4.6,-0.007,5
"sfumato","tatto",-0.61,0.486,1.464,4.865,"vista",-0.288,8.309,1.22,0.527,7,33,2.434,0.265,-0.577,6,1.65,0.062,5.056,0,4.6,-0.007,5
"sfumato","udito",-0.172,1.444,1.464,4.865,"vista",-0.288,8.309,1.22,0.527,7,33,2.434,0.265,-0.577,6,1.65,0.062,5.056,0,4.6,-0.007,5
"sfumato","vista",1.464,4.865,1.464,4.865,"vista",-0.288,8.309,1.22,0.527,7,33,2.434,0.265,-0.577,6,1.65,0.062,5.056,0,4.6,-0.007,5
"sgradevole","gusto",1.335,4.675,1.335,4.675,"gusto",5.309,20.575,1.602,0.068,10,513,3.663,4.613,0.664,2,2.75,0.46,6.176,0.281,4.667,0.535,6.167
"sgradevole","olfatto",1.225,4.45,1.335,4.675,"gusto",5.309,20.575,1.602,0.068,10,513,3.663,4.613,0.664,2,2.75,0.46,6.176,0.281,4.667,0.535,6.167
"sgradevole","tatto",0.654,3.275,1.335,4.675,"gusto",5.309,20.575,1.602,0.068,10,513,3.663,4.613,0.664,2,2.75,0.46,6.176,0.281,4.667,0.535,6.167
"sgradevole","udito",0.922,3.825,1.335,4.675,"gusto",5.309,20.575,1.602,0.068,10,513,3.663,4.613,0.664,2,2.75,0.46,6.176,0.281,4.667,0.535,6.167
"sgradevole","vista",1.173,4.35,1.335,4.675,"gusto",5.309,20.575,1.602,0.068,10,513,3.663,4.613,0.664,2,2.75,0.46,6.176,0.281,4.667,0.535,6.167
"sgualcito","gusto",-0.873,0.05,1.338,4.675,"vista",-0.259,8.825,0.878,0.524,9,17,2.169,0.14,-0.853,3,2.25,-0.024,4.947,0.484,4.941,0.267,5.737
"sgualcito","olfatto",-0.862,0.075,1.338,4.675,"vista",-0.259,8.825,0.878,0.524,9,17,2.169,0.14,-0.853,3,2.25,-0.024,4.947,0.484,4.941,0.267,5.737
"sgualcito","tatto",0.894,3.75,1.338,4.675,"vista",-0.259,8.825,0.878,0.524,9,17,2.169,0.14,-0.853,3,2.25,-0.024,4.947,0.484,4.941,0.267,5.737
"sgualcito","udito",-0.755,0.275,1.338,4.675,"vista",-0.259,8.825,0.878,0.524,9,17,2.169,0.14,-0.853,3,2.25,-0.024,4.947,0.484,4.941,0.267,5.737
"sgualcito","vista",1.338,4.675,1.338,4.675,"vista",-0.259,8.825,0.878,0.524,9,17,2.169,0.14,-0.853,3,2.25,-0.024,4.947,0.484,4.941,0.267,5.737
"sibilante","gusto",-0.837,0.147,1.432,4.941,"udito",-1.321,6.706,0.822,0.715,9,9,2.004,0.094,-1.029,1,2.4,-1.074,3,0.435,4.824,-0.349,4.632
"sibilante","olfatto",-0.833,0.147,1.432,4.941,"udito",-1.321,6.706,0.822,0.715,9,9,2.004,0.094,-1.029,1,2.4,-1.074,3,0.435,4.824,-0.349,4.632
"sibilante","tatto",-0.777,0.235,1.432,4.941,"udito",-1.321,6.706,0.822,0.715,9,9,2.004,0.094,-1.029,1,2.4,-1.074,3,0.435,4.824,-0.349,4.632
"sibilante","udito",1.432,4.941,1.432,4.941,"udito",-1.321,6.706,0.822,0.715,9,9,2.004,0.094,-1.029,1,2.4,-1.074,3,0.435,4.824,-0.349,4.632
"sibilante","vista",-0.305,1.235,1.432,4.941,"udito",-1.321,6.706,0.822,0.715,9,9,2.004,0.094,-1.029,1,2.4,-1.074,3,0.435,4.824,-0.349,4.632
"silenzioso","gusto",-0.906,0,1.382,4.853,"udito",-1.352,6.735,0.722,0.721,10,655,3.761,5.782,0.762,7,1.65,0.879,6.941,-0.88,3.056,0.792,6.611
"silenzioso","olfatto",-0.85,0.118,1.382,4.853,"udito",-1.352,6.735,0.722,0.721,10,655,3.761,5.782,0.762,7,1.65,0.879,6.941,-0.88,3.056,0.792,6.611
"silenzioso","tatto",-0.846,0.118,1.382,4.853,"udito",-1.352,6.735,0.722,0.721,10,655,3.761,5.782,0.762,7,1.65,0.879,6.941,-0.88,3.056,0.792,6.611
"silenzioso","udito",1.382,4.853,1.382,4.853,"udito",-1.352,6.735,0.722,0.721,10,655,3.761,5.782,0.762,7,1.65,0.879,6.941,-0.88,3.056,0.792,6.611
"silenzioso","vista",-0.131,1.647,1.382,4.853,"udito",-1.352,6.735,0.722,0.721,10,655,3.761,5.782,0.762,7,1.65,0.879,6.941,-0.88,3.056,0.792,6.611
"simmetrico","gusto",-0.757,0.154,1.561,4.974,"vista",-0.034,8.59,0.919,0.576,10,21,2.321,0.203,-0.693,2,2.4,0.105,5,0.061,4.65,0.09,5.158
"simmetrico","olfatto",-0.819,0.026,1.561,4.974,"vista",-0.034,8.59,0.919,0.576,10,21,2.321,0.203,-0.693,2,2.4,0.105,5,0.061,4.65,0.09,5.158
"simmetrico","tatto",0.615,3.026,1.561,4.974,"vista",-0.034,8.59,0.919,0.576,10,21,2.321,0.203,-0.693,2,2.4,0.105,5,0.061,4.65,0.09,5.158
"simmetrico","udito",-0.633,0.41,1.561,4.974,"vista",-0.034,8.59,0.919,0.576,10,21,2.321,0.203,-0.693,2,2.4,0.105,5,0.061,4.65,0.09,5.158
"simmetrico","vista",1.561,4.974,1.561,4.974,"vista",-0.034,8.59,0.919,0.576,10,21,2.321,0.203,-0.693,2,2.4,0.105,5,0.061,4.65,0.09,5.158
"simpatico","gusto",-0.881,0.065,0.756,3.562,"vista",-0.942,7.69,1.026,0.455,9,1623,4.215,16.449,1.216,7,1.6,0.922,7,-1.253,2.611,0.74,6.556
"simpatico","olfatto",-0.75,0.344,0.756,3.562,"vista",-0.942,7.69,1.026,0.455,9,1623,4.215,16.449,1.216,7,1.6,0.922,7,-1.253,2.611,0.74,6.556
"simpatico","tatto",-0.75,0.312,0.756,3.562,"vista",-0.942,7.69,1.026,0.455,9,1623,4.215,16.449,1.216,7,1.6,0.922,7,-1.253,2.611,0.74,6.556
"simpatico","udito",0.683,3.406,0.756,3.562,"vista",-0.942,7.69,1.026,0.455,9,1623,4.215,16.449,1.216,7,1.6,0.922,7,-1.253,2.611,0.74,6.556
"simpatico","vista",0.756,3.562,0.756,3.562,"vista",-0.942,7.69,1.026,0.455,9,1623,4.215,16.449,1.216,7,1.6,0.922,7,-1.253,2.611,0.74,6.556
"sinuoso","gusto",-0.753,0.154,1.17,4.205,"vista",0.107,8.923,1.102,0.46,7,8,1.969,0.086,-1.067,3,2.05,-0.293,4.421,1.124,5.765,-0.421,4.579
